federate,reactor,reaction,logical_time_ns,logical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,start_physical_time_ms,stop_physical_time_ms,execution_time_ms
d_monitor,DriverMonitor,sensor_arrival,16900000000,16900.0,16900000000,0,65.13582200000019,0,16965.135822,16965.297394,0.16157200000088778
d_monitor,DriverMonitor,output_tick,16900000000,16900.0,16900000000,0,65.46235499999966,0,16965.462355,16965.525447,0.06309200000032433
d_monitor,DriverMonitor,output_tick,17000000000,17000.0,17000000000,0,5.89419899999848,0,17005.894199,17006.116789,0.22259000000121887
d_monitor,DriverMonitor,output_tick,17100000000,17100.0,17100000000,0,4.533532000001287,0,17104.533532,17104.737826,0.2042939999992086
d_monitor,DriverMonitor,output_tick,17200000000,17200.0,17200000000,0,5.223064000001614,0,17205.223064,17205.514079,0.2910149999988789
d_monitor,DriverMonitor,output_tick,17300000000,17300.0,17300000000,0,6.239831999999296,0,17306.239832,17306.517847,0.27801499999986845
d_monitor,DriverMonitor,sensor_arrival,17400000000,17400.0,17400000000,0,63.18085699999938,0,17463.180857,17463.358336,0.17747900000176742
d_monitor,DriverMonitor,output_tick,17400000000,17400.0,17400000000,0,63.45268700000088,0,17463.452687,17463.512001,0.05931399999826681
d_monitor,DriverMonitor,output_tick,17500000000,17500.0,17500000000,0,5.669917999999598,0,17505.669918,17505.935174,0.2652559999987716
d_monitor,DriverMonitor,output_tick,17600000000,17600.0,17600000000,0,7.526194999998552,0,17607.526195,17607.75621,0.2300150000010035
d_monitor,DriverMonitor,output_tick,17700000000,17700.0,17700000000,0,5.597257000001264,0,17705.597257,17705.852494,0.2552369999975781
d_monitor,DriverMonitor,output_tick,17800000000,17800.0,17800000000,0,5.06130199999825,0,17805.061302,17805.300577,0.23927500000354485
d_monitor,DriverMonitor,sensor_arrival,17900000000,17900.0,17900000000,0,64.51790899999833,0,17964.517909,17964.659777,0.14186800000243238
d_monitor,DriverMonitor,output_tick,17900000000,17900.0,17900000000,0,64.82309000000168,0,17964.82309,17964.881219,0.05812899999727961
d_monitor,DriverMonitor,output_tick,18000000000,18000.0,18000000000,0,9.011780000000726,0,18009.01178,18009.287776,0.2759960000003048
d_monitor,DriverMonitor,output_tick,18100000000,18100.0,18100000000,0,9.045300000001589,0,18109.0453,18109.291075,0.2457749999994121
d_monitor,DriverMonitor,output_tick,18200000000,18200.0,18200000000,0,6.432740000000194,0,18206.43274,18206.680515,0.24777499999981956
d_monitor,DriverMonitor,output_tick,18300000000,18300.0,18300000000,0,8.886622000001807,0,18308.886622,18309.089601,0.2029789999978675
d_monitor,DriverMonitor,sensor_arrival,18400000000,18400.0,18400000000,0,57.36187399999835,0,18457.361874,18457.494484,0.1326100000005681
d_monitor,DriverMonitor,output_tick,18400000000,18400.0,18400000000,0,57.725018000001,0,18457.725018,18457.79461,0.06959199999982957
d_monitor,DriverMonitor,output_tick,18500000000,18500.0,18500000000,0,5.754033000001073,0,18505.754033,18505.963549,0.20951599999898463
d_monitor,DriverMonitor,output_tick,18600000000,18600.0,18600000000,0,8.83340699999826,0,18608.833407,18609.121793,0.2883860000001732
d_monitor,DriverMonitor,output_tick,18700000000,18700.0,18700000000,0,5.771241999998892,0,18705.771242,18706.033924,0.26268200000049546
d_monitor,DriverMonitor,output_tick,18800000000,18800.0,18800000000,0,5.9898339999999735,0,18805.989834,18806.239331,0.24949700000070152
d_monitor,DriverMonitor,sensor_arrival,18900000000,18900.0,18900000000,0,54.12999800000034,0,18954.129998,18954.298978,0.16897999999855529
d_monitor,DriverMonitor,output_tick,18900000000,18900.0,18900000000,0,54.47271600000022,0,18954.472716,18954.538327,0.06561099999817088
d_monitor,DriverMonitor,output_tick,19000000000,19000.0,19000000000,0,5.443734000000404,0,19005.443734,19005.727823,0.2840890000006766
d_monitor,DriverMonitor,output_tick,19100000000,19100.0,19100000000,0,5.6703640000014275,0,19105.670364,19105.925194,0.25482999999803724
d_monitor,DriverMonitor,output_tick,19200000000,19200.0,19200000000,0,5.599737000000459,0,19205.599737,19205.860975,0.261237999999139
d_monitor,DriverMonitor,output_tick,19300000000,19300.0,19300000000,0,5.381389999998646,0,19305.38139,19305.63361,0.25222000000212574
d_monitor,DriverMonitor,sensor_arrival,19400000000,19400.0,19400000000,0,57.240437000000384,0,19457.240437,19457.423805,0.18336799999815412
d_monitor,DriverMonitor,output_tick,19400000000,19400.0,19400000000,0,57.58778499999971,0,19457.587785,19457.645969,0.05818400000134716
d_monitor,DriverMonitor,output_tick,19500000000,19500.0,19500000000,0,4.945825999999215,0,19504.945826,19505.169694,0.2238680000009481
d_monitor,DriverMonitor,output_tick,19600000000,19600.0,19600000000,0,5.64128300000084,0,19605.641283,19605.888651,0.2473680000002787
d_monitor,DriverMonitor,output_tick,19700000000,19700.0,19700000000,0,4.235283999998501,0,19704.235284,19704.461133,0.22584900000219932
d_monitor,DriverMonitor,output_tick,19800000000,19800.0,19800000000,0,4.512209000000439,0,19804.512209,19804.702132,0.18992299999808893
d_monitor,DriverMonitor,sensor_arrival,19900000000,19900.0,19900000000,0,61.646545999999944,0,19961.646546,19961.779933,0.13338700000167591
d_monitor,DriverMonitor,output_tick,19900000000,19900.0,19900000000,0,61.94052400000146,0,19961.940524,19961.99906,0.058535999996820465
d_monitor,DriverMonitor,output_tick,20000000000,20000.0,20000000000,0,4.448232999999163,0,20004.448233,20004.660601,0.21236800000042422
d_monitor,DriverMonitor,output_tick,20100000000,20100.0,20100000000,0,8.986127000000124,0,20108.986127,20109.211661,0.22553400000106194
d_monitor,DriverMonitor,output_tick,20200000000,20200.0,20200000000,0,6.231771999999182,0,20206.231772,20206.517843,0.2860710000022664
d_monitor,DriverMonitor,output_tick,20300000000,20300.0,20300000000,0,5.629207999998471,0,20305.629208,20305.88689,0.2576820000031148
d_monitor,DriverMonitor,sensor_arrival,20400000000,20400.0,20400000000,0,53.71252100000129,0,20453.712521,20453.844964,0.13244299999860232
d_monitor,DriverMonitor,output_tick,20400000000,20400.0,20400000000,0,54.00016500000129,0,20454.000165,20454.056702,0.056537000000389526
